customer_id,age,gender,city_tier,state,income_band,occupation,membership_level,days_since_last_purchase,avg_order_value,total_orders,preferred_channel,product_id,category,sub_category,brand,base_price,discount_percent,final_price,avg_product_rating,stock_level,color,size,material,season,is_returnable,purchase_flag,quantity,payment_mode,delivery_type,time_on_page,added_to_cart,wishlist_flag,returned_flag,rating_given,review_sentiment_label,product_title,product_description,customer_review_text,customer_query,policy_doc_id,policy_text_snippet,image_path,recommended_use_case,style_tags,occasion_tags
C141,40,Female,Tier-3,Tamil Nadu,Medium,Manager,Gold,45,4254.01,5,App,P1041,Accessories,Wallet,Wildcraft,2986.77,15,2538.75,3.1,151,Grey,XL,Synthetic,Monsoon,1,0,1,COD,Standard,303.9,1,1,0,4,positive,Wildcraft Grey Wallet Synthetic Accessorie,"A grey wallet from Wildcraft made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey wallet for sports under Rs. 3538,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1041.jpg,Sports,"Grey, Synthetic, Sports",Sports
C142,24,Female,Tier-1,Tamil Nadu,Medium,Student,Silver,18,3114.34,10,Web,P1042,Apparel,Shirt,Uniqlo,5036.82,10,4533.14,3.9,24,Black,XL,Cotton,Monsoon,1,0,1,Debit Card,Express,194.3,1,0,0,3,neutral,Uniqlo Black Shirt Cotton Apparel,"A black shirt from Uniqlo made with cotton. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The black look was fine but overall experience was mixed.,Need a black shirt for travel under Rs. 5533,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1042.jpg,Travel,"Black, Cotton, Travel",Travel
C143,33,Female,Tier-1,Delhi,Medium,Student,Bronze,23,3778.46,12,Web,P1043,Apparel,Jeans,Roadster,2283.93,10,2055.54,3.8,182,Black,L,Polyester,All-Season,1,1,1,UPI,Express,275.2,1,0,0,4,positive,Roadster Black Jeans Polyester Apparel,"A black jeans from Roadster made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the black apparel product. Good quality and worth the price.,Need a black jeans for casual under Rs. 3055,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1043.jpg,Casual,"Black, Polyester, Casual",Casual
C144,28,Male,Tier-1,Tamil Nadu,Medium,Self-Employed,Silver,6,5384.04,7,Web,P1044,Apparel,Shirt,H&M,1496.21,10,1346.59,4.1,64,Beige,XL,Denim,Monsoon,1,1,3,Debit Card,Express,159.8,1,1,1,4,positive,H&M Beige Shirt Denim Apparel,"A beige shirt from H&M made with denim. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the beige apparel product. Good quality and worth the price.,Need a beige shirt for office under Rs. 2346,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1044.jpg,Office,"Beige, Denim, Office",Office
C145,58,Female,Tier-3,Karnataka,Medium,Teacher,Silver,38,2507.32,9,Web,P1045,Apparel,Shirt,Levis,3133.31,40,1879.99,3.4,32,Olive,S,Denim,Winter,0,0,2,Wallet,Express,120.9,1,1,0,4,positive,Levis Olive Shirt Denim Apparel,"A olive shirt from Levis made with denim. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the olive apparel product. Good quality and worth the price.,Need a olive shirt for travel under Rs. 2879,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1045.jpg,Travel,"Olive, Denim, Travel",Travel
C146,56,Female,Tier-2,Maharashtra,High,Teacher,Silver,36,3515.11,9,Store,P1046,Accessories,Wallet,Titan,3081.53,15,2619.3,5.0,163,Black,S,Synthetic,All-Season,1,0,3,Credit Card,Standard,208.4,1,0,0,3,neutral,Titan Black Wallet Synthetic Accessorie,"A black wallet from Titan made with synthetic. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The black look was fine but overall experience was mixed.,Need a black wallet for daily use under Rs. 3619,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1046.jpg,Daily Use,"Black, Synthetic, Daily Use",Daily Use
C147,44,Male,Tier-1,Maharashtra,High,Teacher,Gold,95,2579.18,7,App,P1047,Accessories,Cap,Wildcraft,4464.46,20,3571.57,3.4,128,Black,M,Fabric,All-Season,1,1,3,Debit Card,Standard,234.9,1,1,0,3,neutral,Wildcraft Black Cap Fabric Accessorie,"A black cap from Wildcraft made with fabric. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The black look was fine but overall experience was mixed.,Need a black cap for office under Rs. 4571,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1047.jpg,Office,"Black, Fabric, Office",Office
C148,18,Female,Tier-3,Delhi,Medium,Teacher,Gold,56,1327.84,9,Store,P1048,Accessories,Wallet,Puma,5814.26,30,4069.98,4.6,168,Blue,L,Leather,All-Season,1,0,1,Credit Card,Express,139.6,1,0,0,4,positive,Puma Blue Wallet Leather Accessorie,"A blue wallet from Puma made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the blue accessories product. Good quality and worth the price.,Need a blue wallet for sports under Rs. 5069,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1048.jpg,Sports,"Blue, Leather, Sports",Sports
C149,59,Female,Tier-1,Maharashtra,Low,Student,Gold,48,5271.99,12,Web,P1049,Accessories,Watch,Fastrack,2296.24,5,2181.43,3.2,29,Grey,XL,Synthetic,Winter,1,0,2,Credit Card,Express,274.8,1,1,0,3,neutral,Fastrack Grey Watch Synthetic Accessorie,"A grey watch from Fastrack made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The grey look was fine but overall experience was mixed.,Need a grey watch for office under Rs. 3181,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1049.jpg,Office,"Grey, Synthetic, Office",Office
C150,35,Male,Tier-3,Karnataka,Low,Manager,Platinum,37,3834.47,1,App,P1050,Accessories,Watch,Skybags,2100.94,25,1575.7,4.1,30,Black,S,Fabric,All-Season,1,0,2,Debit Card,Standard,183.3,1,1,0,3,neutral,Skybags Black Watch Fabric Accessorie,"A black watch from Skybags made with fabric. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The black look was fine but overall experience was mixed.,Need a black watch for sports under Rs. 2575,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1050.jpg,Sports,"Black, Fabric, Sports",Sports
C151,39,Male,Tier-1,Tamil Nadu,Low,Student,Silver,26,1581.05,8,Store,P1051,Apparel,Tshirt,H&M,3771.66,15,3205.91,4.5,64,Beige,NA,Cotton,All-Season,1,0,1,Wallet,Standard,101.3,1,1,0,2,negative,H&M Beige Tshirt Cotton Apparel,"A beige tshirt from H&M made with cotton. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a beige tshirt for casual under Rs. 4205,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1051.jpg,Casual,"Beige, Cotton, Casual",Casual
C152,40,Male,Tier-3,Karnataka,Low,Engineer,Gold,18,3135.36,14,App,P1052,Apparel,Shirt,Levis,3173.51,10,2856.16,4.7,194,Black,NA,Cotton,Monsoon,1,1,2,UPI,Standard,184.7,1,1,0,4,positive,Levis Black Shirt Cotton Apparel,"A black shirt from Levis made with cotton. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the black apparel product. Good quality and worth the price.,Need a black shirt for casual under Rs. 3856,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1052.jpg,Casual,"Black, Cotton, Casual",Casual
C153,60,Female,Tier-2,Delhi,Low,Manager,Platinum,27,4665.89,13,Web,P1053,Accessories,Backpack,Skybags,4316.74,5,4100.9,3.9,130,Green,L,Leather,Monsoon,1,1,1,UPI,Express,156.0,1,0,0,3,neutral,Skybags Green Backpack Leather Accessorie,"A green backpack from Skybags made with leather. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The green look was fine but overall experience was mixed.,Need a green backpack for daily use under Rs. 5100,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1053.jpg,Daily Use,"Green, Leather, Daily Use",Daily Use
C154,47,Female,Tier-1,Delhi,High,Self-Employed,Silver,8,5233.21,6,Web,P1054,Accessories,Cap,Skybags,4076.31,40,2445.79,4.9,63,Green,L,Synthetic,Monsoon,0,1,1,COD,Express,185.2,1,1,0,5,positive,Skybags Green Cap Synthetic Accessorie,"A green cap from Skybags made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the green accessories product. Good quality and worth the price.,Need a green cap for office under Rs. 3445,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1054.jpg,Office,"Green, Synthetic, Office",Office
C155,22,Male,Tier-1,Delhi,Medium,Student,Gold,8,3433.34,7,App,P1055,Apparel,Jacket,Zara,3604.68,0,3604.68,4.7,155,Navy,S,Cotton,All-Season,1,1,3,UPI,Express,79.1,1,1,1,4,positive,Zara Navy Jacket Cotton Apparel,"A navy jacket from Zara made with cotton. Designed for winter and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the navy apparel product. Good quality and worth the price.,Need a navy jacket for winter under Rs. 4604,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1055.jpg,Winter,"Navy, Cotton, Winter",Winter
C156,27,Female,Tier-1,Delhi,Medium,Self-Employed,Gold,14,4085.21,7,App,P1056,Apparel,Jacket,Zara,4432.71,20,3546.17,3.6,151,Black,L,Polyester,Winter,1,1,2,Wallet,Standard,215.3,1,1,1,2,negative,Zara Black Jacket Polyester Apparel,"A black jacket from Zara made with polyester. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a black jacket for office under Rs. 4546,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1056.jpg,Office,"Black, Polyester, Office",Office
C157,27,Female,Tier-1,Maharashtra,High,Student,Bronze,22,2548.55,2,Store,P1057,Accessories,Cap,Titan,2712.7,15,2305.79,4.1,101,Blue,NA,Leather,Monsoon,1,0,2,Debit Card,Standard,20.2,1,1,0,3,neutral,Titan Blue Cap Leather Accessorie,"A blue cap from Titan made with leather. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The blue look was fine but overall experience was mixed.,Need a blue cap for travel under Rs. 3305,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1057.jpg,Travel,"Blue, Leather, Travel",Travel
C158,23,Female,Tier-2,Telangana,Medium,Self-Employed,Platinum,20,3756.78,11,Web,P1058,Accessories,Backpack,Fastrack,2069.45,20,1655.56,3.7,60,Brown,XL,Leather,Summer,1,1,1,COD,Standard,220.6,1,1,1,4,positive,Fastrack Brown Backpack Leather Accessorie,"A brown backpack from Fastrack made with leather. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the brown accessories product. Good quality and worth the price.,Need a brown backpack for daily use under Rs. 2655,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1058.jpg,Daily Use,"Brown, Leather, Daily Use",Daily Use
C159,18,Male,Tier-2,Maharashtra,Low,Teacher,Gold,104,3127.13,14,Web,P1059,Accessories,Cap,Fastrack,2626.45,5,2495.13,4.4,6,Brown,M,Fabric,Monsoon,1,1,3,COD,Standard,201.8,1,0,0,4,positive,Fastrack Brown Cap Fabric Accessorie,"A brown cap from Fastrack made with fabric. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the brown accessories product. Good quality and worth the price.,Need a brown cap for daily use under Rs. 3495,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1059.jpg,Daily Use,"Brown, Fabric, Daily Use",Daily Use
C160,45,Male,Tier-2,Delhi,Medium,Self-Employed,Platinum,29,2353.35,4,Store,P1060,Accessories,Cap,Fastrack,1643.19,30,1150.23,4.0,186,Grey,NA,Synthetic,Monsoon,1,1,1,UPI,Express,176.7,1,0,1,3,neutral,Fastrack Grey Cap Synthetic Accessorie,"A grey cap from Fastrack made with synthetic. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The grey look was fine but overall experience was mixed.,Need a grey cap for daily use under Rs. 2150,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1060.jpg,Daily Use,"Grey, Synthetic, Daily Use",Daily Use
C161,45,Female,Tier-3,Delhi,Medium,Teacher,Gold,19,3079.05,14,App,P1061,Apparel,Jacket,Levis,4322.46,25,3241.85,4.1,48,Olive,M,Cotton,Summer,1,1,2,UPI,Standard,283.6,1,1,1,3,neutral,Levis Olive Jacket Cotton Apparel,"A olive jacket from Levis made with cotton. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The olive look was fine but overall experience was mixed.,Need a olive jacket for office under Rs. 4241,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1061.jpg,Office,"Olive, Cotton, Office",Office
